id,user,user_url,time,url,text,a_id,a_user,a_user_url,a_time,a_url,a_text,att_type,att_url,media_url,ext_url,ext_text,comment_count,toplevel_comment_count,reaction_count,share_count,reactors,like,love,anger,haha,support,sorry,wow
UzpfSTc5NzI5OTEzMTY6MTAxNTgwODE3OTg1NzYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-15 13:51:02,https://www.facebook.com/borisjohnson/posts/10158081798576317,"Think twice before leaving the house this weekend.

Jab by jab we will win this fight.

But for now it's crucial we continue to protect the NHS and save lives by staying home.

#StayHomeSaveLives",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/202541884882113/,-,-,-,5576,3283,15423,2328,15423,12644,1683,284.0,589.0,187.0,18.0,18.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwODAxNTY0OTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-14 19:21:23,https://www.facebook.com/borisjohnson/posts/10158080156496317,"Superb news that we’ve administered over 3 million vaccine doses across the UK.

THANK YOU to all who have responded to the call and to the NHS, Armed Forces and volunteers who make it happen.

It brings real hope, but it's critical that for now we #StayHomeSaveLives",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158080149576317/,-,-,6180,2678,28805,1863,28805,25013,3114,138.0,248.0,184.0,33.0,75.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNzk0MzIyMTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-14 11:06:54,https://www.facebook.com/borisjohnson/posts/10158079432216317,"Today the first high street pharmacies start vaccinating people against COVID-19. 

By the end of the month, we will have hundreds of local pharmacies helping us roll out the vaccine across the UK.",-,-,-,,-,-,-,-,-,-,-,5406,2155,25813,1208,25813,23046,2223,128.0,205.0,139.0,28.0,44.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNzc5MzgwMTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-13 19:32:57,https://www.facebook.com/borisjohnson/posts/10158077938016317,I want to wish Tamils in the UK and around the world a happy Thai Pongal.,-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/472128797514996/,-,-,-,2549,1310,9440,2181,9440,7798,993,56.0,483.0,78.0,8.0,24.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNzczNTAyMTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-13 14:15:07,https://www.facebook.com/borisjohnson/posts/10158077350216317,Under this government we will do everything we can to ensure no child goes hungry as a result of the privations caused by this pandemic.,-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/403195067679349/,-,-,-,3011,1652,6062,583,6062,5020,519,76.0,369.0,56.0,6.0,16.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNzcyMjg5NDYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-13 13:22:35,https://www.facebook.com/borisjohnson/posts/10158077228946317,-,-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158077228641317/,-,-,7254,3120,24919,2564,24919,23426,957,111.0,284.0,90.0,22.0,29.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNzM1NTUxNjEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-11 19:13:09,https://www.facebook.com/borisjohnson/posts/10158073555161317,"As we get jabs into arms, we must not lose sight of the state of the pandemic - which is putting huge pressure on our NHS.

So, please follow the rules and stay home to protect the NHS, and save lives.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/324241438810318/,-,-,-,3635,1951,7310,904,7310,6114,752,194.0,149.0,73.0,12.0,16.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNjg3OTk3MjEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-09 09:20:18,https://www.facebook.com/borisjohnson/posts/10158068799721317,"Our hospitals are under more pressure than at any other time since the start of the pandemic, and infection rates continue to soar at an alarming rate.
 
The vaccine rollout has given us renewed hope, but it’s critical for now we stay at home, protect the NHS and save lives.",-,-,-,,-,-,-,-,-,-,-,13633,6426,22440,1893,22440,19402,1679,245.0,587.0,308.0,184.0,35.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNjcwNzUyOTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-08 13:27:49,https://www.facebook.com/borisjohnson/posts/10158067075296317,"Excellent news the Medicines & Healthcare products Regulatory Agencyhas approved the use of the Moderna vaccine. 

Our national vaccine effort is accelerating to vaccinate priority groups with our existing two vaccines, and the Moderna doses will add to that when they become available in spring.",UzpfSTczMDMzNDM0NTI6MTAxNTkyMzY0MDI5OTM0NTM=,UK Prime Minister,https://www.facebook.com/10downingstreet/,2021-01-08 12:51:51,https://www.facebook.com/10downingstreet/posts/10159236402993453,"The Moderna vaccine has been approved for use in the UK by the Medicines & Healthcare products Regulatory Agency, which concluded the vaccine has met its strict safety, quality and effectiveness standards. 

We have ordered a total of 17 million doses with the first available from spring.

➡https://gov.uk/government/news/moderna-vaccine-becomes-third-covid-19-vaccine-approved-by-uk-regulator",-,-,-,-,-,4097,1360,9643,500,9643,8492,781,91.0,203.0,54.0,7.0,15.0
UzpfSTc5NzI5OTEzMTY6NDUxOTYwMzE1ODI3MDUy,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-07 16:59:09,https://www.facebook.com/borisjohnson/videos/451960315827052/,WATCH LIVE: An update on coronavirus (7 January 2021),-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/451960315827052/,-,-,-,8984,6041,6918,946,6918,4054,1692,641.0,275.0,131.0,75.0,50.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNjM2MzU5NzEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-06 21:11:26,https://www.facebook.com/borisjohnson/posts/10158063635971317,-,-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158063635781317/,-,-,14040,8689,32749,3284,32749,26755,751,697.0,3986.0,124.0,246.0,190.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNjI4OTY1MjYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-06 13:46:06,https://www.facebook.com/borisjohnson/posts/10158062896526317,"We are in a race to vaccinate the vulnerable faster than the virus can reach them.

And we need to give our army of vaccinators the biggest head start we possibly can.

That is why we must once again stay at home, protect the NHS and save lives.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/153860786261723/,-,-,-,4448,2000,7481,671,7481,6127,584,170.0,496.0,73.0,16.0,15.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNjE2NjI2NzYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-05 21:32:05,https://www.facebook.com/borisjohnson/posts/10158061662676317,"We have now vaccinated over 1.3 million people across the UK.

We’re focusing our efforts on protecting the most vulnerable, reducing hospitalisations and saving lives.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/919208538908327/,-,-,-,3853,1899,9175,748,9175,7690,847,129.0,383.0,82.0,20.0,24.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNjE2MDM2MDYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-05 21:07:15,https://www.facebook.com/borisjohnson/posts/10158061603606317,-,-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158061603451317/,-,-,4721,2957,11113,1596,11113,9129,681,145.0,1054.0,48.0,22.0,34.0
UzpfSTc5NzI5OTEzMTY6MTgxNDI3NDQxNTQxNDQyOA==,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-05 16:56:05,https://www.facebook.com/borisjohnson/videos/1814274415414428/,WATCH LIVE: An update on coronavirus (5 January 2021),-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/1814274415414428/,-,-,-,11655,8381,7124,1221,7124,3894,1717,860.0,304.0,135.0,124.0,90.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNjA1MTY1NTEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-05 11:49:00,https://www.facebook.com/borisjohnson/posts/10158060516551317,-,-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.10150596054476317/10158060515541317/,-,-,4355,1477,8263,318,8263,6728,337,509.0,567.0,84.0,27.0,11.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNjA0Mzc3NjEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-05 10:54:56,https://www.facebook.com/borisjohnson/posts/10158060437761317,-,UzpfSTE1NDAxOTg5MzYyNDk3OTQ6Mjg2NDUyNzEwNzE1MDI5Nw==,Rishi Sunak,https://www.facebook.com/rishisunak/,2021-01-05 09:23:00,https://www.facebook.com/rishisunak/posts/2864527107150297,"Today I’m announcing £4.6 billion in new lockdown grants to support businesses and protect jobs. 

https://www.gov.uk/government/news/46-billion-in-new-lockdown-grants-to-support-businesses-and-protect-jobs",-,-,-,-,-,2441,1329,5102,654,5102,4454,213,108.0,273.0,28.0,8.0,18.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNjAyMzQ1MDEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-05 09:13:50,https://www.facebook.com/borisjohnson/posts/10158060234501317,"I want to say to everyone right across the United Kingdom that I know how tough this is, I know how frustrated you are, I know that you have had more than enough of government guidance about defeating this virus.

But now more than ever, we must pull together.

With every jab that goes into our arms, we are tilting the odds against Covid and in favour of the British people.

And, thanks to the miracle of science, not only is the end in sight but we know exactly how we will get there.

But for now, I am afraid, you must once again stay at home, protect the NHS and save lives.",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158060232936317/,-,-,13283,5949,33244,2040,33244,27322,3814,1006.0,523.0,395.0,146.0,38.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNTkwODk1MzEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-04 20:17:30,https://www.facebook.com/borisjohnson/posts/10158059089531317,Stay at home. Protect the NHS. Save lives.,-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158059088861317/,-,-,16228,7405,37245,7343,37245,30237,2816,957.0,2492.0,405.0,249.0,89.0
UzpfSTc5NzI5OTEzMTY6MjMwNTA2NDk4NTEzODM5,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-04 19:55:25,https://www.facebook.com/borisjohnson/videos/230506498513839/,WATCH LIVE: My update on coronavirus (4 January 2021),-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/230506498513839/,-,-,-,16670,12457,12186,3325,12186,6682,2486,1891.0,470.0,179.0,354.0,124.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNTYyMzMzMjEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-03 10:19:15,https://www.facebook.com/borisjohnson/posts/10158056233321317,"Important words from Deputy Chief Medical Officer Jonathan Van-Tam, explaining why by prioritising the first dose, we can give more people a high level of protection sooner 👇

https://www.dailymail.co.uk/news/article-9107097/New-12-week-jab-policy-save-lives-says-deputy-chief-medical-officer-Jonathan-Van-Tam.html",-,-,-,,-,-,Share,-,-,https://www.dailymail.co.uk/news/article-9107097/New-12-week-jab-policy-save-lives-says-deputy-chief-medical-officer-Jonathan-Van-Tam.html,"New 12-week jab policy will save MANY lives, says Jonathan Van-Tam",5193,2564,5606,349,5606,4720,155,182.0,491.0,31.0,9.0,18.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNTExOTExOTEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2020-12-31 22:27:42,https://www.facebook.com/borisjohnson/posts/10158051191191317,"There will be plenty who will be only too happy to say goodbye to the grimness of 2020.
 
But this was also the year when we rediscovered a spirit of togetherness, of community.
 
In 2021 we have our freedom in our hands and it is up to us to make the most of it. Happy New Year!",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/129549148900543/,-,-,-,8575,6108,32046,3470,32046,25352,5479,348.0,420.0,383.0,35.0,29.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNDk4MDk0MDEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2020-12-31 09:54:59,https://www.facebook.com/borisjohnson/posts/10158049809401317,-,UzpfSTczMDMzNDM0NTI6MTAxNTkyMTYwODM0MDM0NTM=,UK Prime Minister,https://www.facebook.com/10downingstreet/,2020-12-31 09:43:23,https://www.facebook.com/10downingstreet/posts/10159216083403453,"1 in 3 people who have COVID-19 have no symptoms.

Act like you have it. Protect yourself and others. 

See in the New Year safely at home. 

Follow the rules in your area: https://gov.uk/find-coronavirus-local-restrictions",-,-,-,-,-,4024,1836,5037,541,5037,3891,182,167.0,727.0,47.0,10.0,13.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNDg2Mzg3MDYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2020-12-30 19:50:48,https://www.facebook.com/borisjohnson/posts/10158048638706317,"Tonight I spoke to the incredible Oxford/AstraZeneca team to congratulate them on today’s news.

Thank you to all the scientists and volunteers who helped make this fantastic achievement possible.",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158048635011317/,-,-,3618,1838,26247,797,26247,22757,2929,113.0,282.0,138.0,6.0,22.0
UzpfSTc5NzI5OTEzMTY6MjU1NzU3MjU4NDU0MDA0Mw==,Boris Johnson,https://www.facebook.com/borisjohnson/,2020-12-30 16:57:11,https://www.facebook.com/borisjohnson/videos/2557572584540043/,WATCH LIVE: An update on coronavirus (30 December 2020),-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/2557572584540043/,-,-,-,12354,8763,7457,1226,7457,3978,1502,1359.0,255.0,118.0,157.0,88.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNDgxNzU3NzEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2020-12-30 16:20:27,https://www.facebook.com/borisjohnson/posts/10158048175771317,"This week we mark a new chapter in our national story, striking free trade deals around the world, adding to the agreements with 63 countries we have already achieved, and reasserting Global Britain as a liberal, outward-looking force for good.

I hope and believe that this agreement will also serve to end some of the rancour and recrimination that we’ve had in recent years, allow us to come to together as a country, to leave old arguments, old desiccated super masticated arguments behind, move on and build a new and great future for our country.

Because those of us who campaigned for Britain to leave the EU never sought a rupture with our closest neighbours.

We never wanted to sever ourselves from fellow democracies beneath whose soil lie British war graves in tranquil cemeteries, often tended by local schoolchildren, testament to our shared struggle for freedom and everything we cherish in common.

What we wanted was not a rupture but a resolution, a resolution of the old, tired, vexed question of Britain’s political relations with Europe, which has bedevilled our post-War history. First, we stood aloof, then we became a half-hearted, sometimes obstructive member of the EU.

Now, with this deal, we are going to become a friendly neighbour – the best friend and ally the EU could have – working hand-in-glove whenever our values and interests coincide while fulfilling the sovereign wish of the British people to live under their own laws, made by their own elected Parliament.",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158048175416317/,-,-,6299,2770,29899,2234,29899,25550,3646,170.0,325.0,144.0,35.0,29.0
UzpfSTc5NzI5OTEzMTY6ODQzMDA4ODk2Mjc0OTM2,Boris Johnson,https://www.facebook.com/borisjohnson/,2020-12-30 09:32:01,https://www.facebook.com/borisjohnson/videos/843008896274936/,WATCH LIVE: My update to the House of Commons on our deal with the European Union.,-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/843008896274936/,-,-,-,8241,5576,7344,789,7344,4787,1877,390.0,149.0,61.0,43.0,37.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwNDczOTEyODYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2020-12-30 07:40:45,https://www.facebook.com/borisjohnson/posts/10158047391286317,"It is truly fantastic news - and a triumph for British science - that the Oxford / AstraZeneca vaccine has been approved for use. 

We will now move to vaccinate as many people as quickly as possible.",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158047386616317/,-,-,11169,5699,61405,7609,61405,51421,8071,280.0,1074.0,394.0,29.0,136.0
